,dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,irradiation,weather_id,weather_main,weather_description,weather_icon
175460,1578340800,2020-01-06 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.18,26.03,22.94,23.34,1016,,,93,2.63,94,,,,,44,802,Clouds,scattered clouds,03n
175461,1578344400,2020-01-06 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.44,26.37,23.0,23.79,1015,,,90,2.31,93,,,,,51,803,Clouds,broken clouds,04n
175462,1578348000,2020-01-06 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.42,26.28,23.18,23.74,1015,,,92,2.66,94,,,,,99,804,Clouds,overcast clouds,04n
175463,1578351600,2020-01-06 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.42,26.13,23.08,23.75,1015,,,90,2.6,89,,,,,92,804,Clouds,overcast clouds,04n
175464,1578355200,2020-01-07 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.71,26.47,23.46,23.93,1015,,,88,2.47,90,,,,,68,803,Clouds,broken clouds,04n
175465,1578358800,2020-01-07 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.79,26.57,23.54,23.95,1016,,,87,2.36,96,,,,,99,804,Clouds,overcast clouds,04n
175466,1578362400,2020-01-07 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.96,26.46,23.73,24.13,1017,,,85,2.61,101,,,,,95,804,Clouds,overcast clouds,04d
175467,1578366000,2020-01-07 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.1,26.22,23.84,24.33,1017,,,85,3.25,103,,,,,69,803,Clouds,broken clouds,04d
175468,1578369600,2020-01-07 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.71,25.6,23.57,23.98,1018,,,89,3.85,107,,,,,46,802,Clouds,scattered clouds,03d
175469,1578373200,2020-01-07 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.45,28.51,25.66,27.0,1017,,,83,4.81,108,,,,,40,721,Haze,haze,50d
175470,1578376800,2020-01-07 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.33,29.69,27.0,27.97,1016,,,83,5.09,109,,,,,40,721,Haze,haze,50d
175471,1578380400,2020-01-07 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.98,31.5,27.51,28.48,1015,,,78,3.1,90,,,,,40,802,Clouds,scattered clouds,03d
175472,1578384000,2020-01-07 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.38,30.7,29.0,30.24,1013,,,66,5.1,110,,,,,20,801,Clouds,few clouds,02d
175473,1578387600,2020-01-07 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.68,30.73,29.0,30.51,1012,,,66,5.7,90,,,,,40,802,Clouds,scattered clouds,03d
175474,1578391200,2020-01-07 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.36,31.02,29.0,29.97,1012,,,66,4.6,90,,,,,40,802,Clouds,scattered clouds,03d
175475,1578394800,2020-01-07 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.35,30.23,29.0,29.85,1012,,,66,5.7,100,,,,,40,721,Haze,haze,50d
175476,1578398400,2020-01-07 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.72,30.09,28.0,29.4,1012,,,69,5.1,110,,,,,40,721,Haze,haze,50d
175477,1578402000,2020-01-07 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.56,29.85,28.0,29.03,1013,,,69,5.1,110,,,,,40,721,Haze,haze,50n
175478,1578405600,2020-01-07 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.45,29.45,27.3,27.71,1014,,,74,4.16,92,,,,,18,801,Clouds,few clouds,02n
175479,1578409200,2020-01-07 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.85,27.61,25.67,26.1,1015,,,79,4.14,95,,,,,25,802,Clouds,scattered clouds,03n
175480,1578412800,2020-01-07 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.67,27.5,25.45,25.92,1015,,,79,3.91,98,,,,,20,801,Clouds,few clouds,02n
175481,1578416400,2020-01-07 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.37,26.43,24.13,24.59,1015,,,86,3.68,102,,,,,19,801,Clouds,few clouds,02n
175482,1578420000,2020-01-07 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.08,26.21,23.81,24.32,1015,,,86,3.36,105,,,,,18,801,Clouds,few clouds,02n
175483,1578423600,2020-01-07 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.79,26.01,23.47,24.05,1015,,,86,3.03,106,,,,,13,801,Clouds,few clouds,02n
175484,1578427200,2020-01-07 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.81,25.1,22.56,22.99,1014,,,90,2.77,108,,,,,31,802,Clouds,scattered clouds,03n
175485,1578430800,2020-01-07 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.64,25.09,22.49,22.78,1014,,,91,2.55,112,,,,,34,802,Clouds,scattered clouds,03n
175486,1578434400,2020-01-07 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.92,25.43,22.67,23.21,1013,,,91,2.66,120,,,,,90,804,Clouds,overcast clouds,04n
175487,1578438000,2020-01-07 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.49,25.43,23.24,23.8,1014,,,87,3.35,125,,,,,79,803,Clouds,broken clouds,04n
175488,1578441600,2020-01-08 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.91,25.73,23.68,24.19,1014,,,84,3.41,127,,,,,100,804,Clouds,overcast clouds,04n
175489,1578445200,2020-01-08 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.04,25.98,23.8,24.32,1014,,,82,3.04,127,,,,,94,804,Clouds,overcast clouds,04n
175490,1578448800,2020-01-08 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.57,25.27,23.66,26.0,1016,,,78,4.6,110,,,,,71,721,Haze,haze,50d
175491,1578452400,2020-01-08 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.43,25.07,23.11,26.0,1016,,,78,4.6,110,,,,,99,721,Haze,haze,50d
175492,1578456000,2020-01-08 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.99,25.13,23.11,27.0,1016,,,74,5.1,110,,,,,20,721,Haze,haze,50d
175493,1578459600,2020-01-08 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.97,27.83,25.58,28.0,1016,,,69,4.6,100,,,,,20,721,Haze,haze,50d
175494,1578463200,2020-01-08 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.51,29.23,27.58,29.0,1015,,,62,4.6,90,,,,,20,721,Haze,haze,50d
175495,1578466800,2020-01-08 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.69,29.49,27.94,29.11,1014,,,62,4.6,90,,,,,20,721,Haze,haze,50d
175496,1578470400,2020-01-08 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.13,30.64,29.91,30.49,1013,,,55,4.6,110,,,,,20,721,Haze,haze,50d
175497,1578474000,2020-01-08 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.67,29.52,30.04,31.0,1012,,,52,6.7,110,,,,,20,721,Haze,haze,50d
175498,1578477600,2020-01-08 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.91,30.26,28.9,31.0,1011,,,52,4.1,90,,,,,20,721,Haze,haze,50d
175499,1578481200,2020-01-08 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.02,30.06,29.15,31.0,1011,,,52,4.6,100,,,,,20,721,Haze,haze,50d
175500,1578484800,2020-01-08 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.25,30.13,29.0,29.63,1011,,,58,4.1,100,,,,,20,721,Haze,haze,50d
175501,1578488400,2020-01-08 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.42,30.38,29.0,29.83,1012,,,58,4.1,100,,,,,20,721,Haze,haze,50n
175502,1578492000,2020-01-08 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.83,29.87,27.51,28.21,1013,,,67,3.16,90,,,,,73,803,Clouds,broken clouds,04n
175503,1578495600,2020-01-08 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.93,27.38,25.79,26.11,1014,,,71,3.39,97,,,,,88,804,Clouds,overcast clouds,04n
175504,1578499200,2020-01-08 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.86,27.33,25.76,26.02,1014,,,73,3.62,104,,,,,82,803,Clouds,broken clouds,04n
175505,1578502800,2020-01-08 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.16,25.74,24.1,24.3,1014,,,82,3.64,110,,,,,91,804,Clouds,overcast clouds,04n
175506,1578506400,2020-01-08 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.72,25.31,23.65,23.84,1014,,,83,3.46,116,,,,,95,804,Clouds,overcast clouds,04n
175507,1578510000,2020-01-08 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.29,24.99,23.27,23.36,1014,,,84,3.14,117,,,,,94,804,Clouds,overcast clouds,04n
175508,1578513600,2020-01-08 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.93,23.74,21.86,21.97,1014,,,90,2.84,117,,,,,93,804,Clouds,overcast clouds,04n
175509,1578517200,2020-01-08 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.71,23.65,21.58,21.79,1013,,,91,2.63,120,,,,,98,804,Clouds,overcast clouds,04n
175510,1578520800,2020-01-08 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.27,23.18,21.13,21.51,1013,,,92,2.5,126,,,,,98,804,Clouds,overcast clouds,04n
175511,1578524400,2020-01-08 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.36,23.32,21.22,21.59,1013,,,92,2.49,132,,,,,92,804,Clouds,overcast clouds,04n
175512,1578528000,2020-01-09 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.11,24.3,21.95,22.29,1013,,,90,2.42,135,,,,,98,804,Clouds,overcast clouds,04n
175513,1578531600,2020-01-09 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.23,24.71,22.06,22.45,1014,,,90,2.09,131,,,,,97,804,Clouds,overcast clouds,04n
175514,1578535200,2020-01-09 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.72,25.35,22.35,23.12,1015,,,88,1.96,121,,,,,95,804,Clouds,overcast clouds,04d
175515,1578538800,2020-01-09 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.83,24.68,21.92,27.0,1016,,,65,2.1,80,,,,,94,721,Haze,haze,50d
175516,1578542400,2020-01-09 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.53,25.65,22.46,27.0,1016,,,65,2.1,80,,,,,93,721,Haze,haze,50d
175517,1578546000,2020-01-09 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.12,28.85,25.57,28.0,1015,,,61,2.1,130,,,,,96,721,Haze,haze,50d
175518,1578549600,2020-01-09 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.94,29.86,27.97,29.82,1015,,,54,3.1,90,,,,,96,721,Haze,haze,50d
175519,1578553200,2020-01-09 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.75,29.48,28.75,30.45,1013,,,48,4.1,100,,,,,92,721,Haze,haze,50d
175520,1578556800,2020-01-09 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.99,30.51,30.0,32.26,1012,,,48,5.1,90,,,,,93,804,Clouds,overcast clouds,04d
175521,1578560400,2020-01-09 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.69,30.61,31.0,32.66,1011,,,45,5.7,90,,,,,20,801,Clouds,few clouds,02d
175522,1578564000,2020-01-09 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.08,30.89,30.85,31.47,1010,,,45,4.1,100,,,,,88,804,Clouds,overcast clouds,04d
175523,1578567600,2020-01-09 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,31.03,30.12,30.77,31.25,1010,,,45,5.1,80,,,,,95,804,Clouds,overcast clouds,04d
175524,1578571200,2020-01-09 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.19,30.94,29.0,31.09,1011,,,54,4.1,80,,,,,99,804,Clouds,overcast clouds,04d
175525,1578574800,2020-01-09 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.24,31.01,29.0,31.16,1011,,,54,4.1,80,,,,,94,804,Clouds,overcast clouds,04n
175526,1578578400,2020-01-09 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.52,29.81,28.22,28.83,1012,,,60,3.43,89,,,,,94,804,Clouds,overcast clouds,04n
175527,1578582000,2020-01-09 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.38,27.18,26.22,26.63,1013,,,67,3.97,98,,,,,90,804,Clouds,overcast clouds,04n
175528,1578585600,2020-01-09 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.93,26.64,25.73,26.1,1013,,,69,4.13,100,,,,,89,804,Clouds,overcast clouds,04n
175529,1578589200,2020-01-09 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.53,25.46,24.32,24.62,1014,,,76,3.96,99,,,,,85,804,Clouds,overcast clouds,04n
175530,1578592800,2020-01-09 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.24,25.43,24.06,24.33,1013,,,77,3.54,101,,,,,95,804,Clouds,overcast clouds,04n
175531,1578596400,2020-01-09 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.56,24.83,23.48,23.67,1013,,,78,3.13,107,,,,,99,804,Clouds,overcast clouds,04n
175532,1578600000,2020-01-09 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.39,23.87,22.33,22.46,1013,,,84,2.86,113,,,,,98,804,Clouds,overcast clouds,04n
175533,1578603600,2020-01-09 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.14,23.77,22.05,22.22,1012,,,85,2.61,116,,,,,96,804,Clouds,overcast clouds,04n
175534,1578607200,2020-01-09 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.88,22.52,20.76,20.99,1012,,,88,2.16,113,,,,,93,804,Clouds,overcast clouds,04n
175535,1578610800,2020-01-09 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.54,22.19,20.47,20.62,1013,,,89,2.04,98,,,,,98,804,Clouds,overcast clouds,04n
175536,1578614400,2020-01-10 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.71,23.81,21.61,21.78,1013,,,87,1.91,84,,,,,97,804,Clouds,overcast clouds,04n
175537,1578618000,2020-01-10 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.67,23.82,21.49,21.82,1014,,,87,1.81,79,,,,,99,804,Clouds,overcast clouds,04n
175538,1578621600,2020-01-10 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.31,24.36,22.0,22.62,1015,,,84,1.99,83,,,,,96,804,Clouds,overcast clouds,04d
175539,1578625200,2020-01-10 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.05,24.45,22.73,23.5,1016,,,83,3.28,90,,,,,94,804,Clouds,overcast clouds,04d
175540,1578628800,2020-01-10 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.43,24.56,23.05,23.81,1017,,,80,3.51,86,,,,,96,804,Clouds,overcast clouds,04d
175541,1578632400,2020-01-10 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.11,27.09,26.2,28.0,1015,,,58,4.1,90,,,,,97,721,Haze,haze,50d
175542,1578636000,2020-01-10 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.45,28.98,28.0,29.22,1015,,,58,4.1,90,,,,,98,721,Haze,haze,50d
175543,1578639600,2020-01-10 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.67,29.3,28.0,29.57,1014,,,58,4.1,100,,,,,100,721,Haze,haze,50d
175544,1578643200,2020-01-10 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.98,29.72,29.0,31.02,1013,,,58,6.2,80,,,,,100,721,Haze,haze,50d
175545,1578646800,2020-01-10 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.85,29.18,29.0,30.62,1012,,,58,6.7,110,,,,,100,721,Haze,haze,50d
175546,1578650400,2020-01-10 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.47,28.58,29.03,30.0,1012,,,55,6.2,120,,,,,98,721,Haze,haze,50d
175547,1578654000,2020-01-10 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.04,29.3,28.8,29.19,1012,,,54,4.1,70,,,,,99,721,Haze,haze,50d
175548,1578657600,2020-01-10 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.51,28.75,28.0,29.04,1013,,,61,5.1,90,,,,,20,721,Haze,haze,50d
175549,1578661200,2020-01-10 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.45,28.67,28.0,28.99,1013,,,61,5.1,90,,,,,20,721,Haze,haze,50n
175550,1578664800,2020-01-10 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.98,27.91,26.66,27.24,1014,,,65,3.84,101,,,,,96,804,Clouds,overcast clouds,04n
175551,1578668400,2020-01-10 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.54,26.54,25.25,25.7,1015,,,71,3.77,102,,,,,94,804,Clouds,overcast clouds,04n
175552,1578672000,2020-01-10 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.02,26.15,24.84,25.15,1016,,,73,3.55,102,,,,,97,804,Clouds,overcast clouds,04n
175553,1578675600,2020-01-10 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.38,24.97,23.15,23.5,1016,,,84,3.37,99,,,,,92,804,Clouds,overcast clouds,04n
175554,1578679200,2020-01-10 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.39,25.12,23.1,23.56,1016,,,84,3.17,98,,,,,94,804,Clouds,overcast clouds,04n
175555,1578682800,2020-01-10 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.98,24.78,22.63,23.25,1016,,,85,2.93,96,,,,,91,804,Clouds,overcast clouds,04n
175556,1578686400,2020-01-10 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.97,23.82,21.53,22.28,1015,,,89,2.68,98,,,,,96,804,Clouds,overcast clouds,04n
175557,1578690000,2020-01-10 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.65,23.6,21.23,22.02,1015,,,90,2.45,105,,,,,94,804,Clouds,overcast clouds,04n
175558,1578693600,2020-01-10 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.24,21.98,19.9,20.49,1015,,,94,2.29,116,,,,,91,804,Clouds,overcast clouds,04n
175559,1578697200,2020-01-10 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.16,21.97,19.77,20.51,1015,,,95,2.25,125,,,,,99,804,Clouds,overcast clouds,04n
175560,1578700800,2020-01-11 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.02,22.96,20.53,21.48,1015,,,91,2.17,126,,,,,99,804,Clouds,overcast clouds,04n
175561,1578704400,2020-01-11 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.27,23.49,20.6,21.92,1016,,,90,1.82,118,,,,,100,804,Clouds,overcast clouds,04n
175562,1578708000,2020-01-11 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.89,24.11,21.24,22.53,1016,,,87,1.85,104,,,,,100,804,Clouds,overcast clouds,04d
175563,1578711600,2020-01-11 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.04,23.5,21.63,22.67,1017,,,88,3.16,105,,,,,100,804,Clouds,overcast clouds,04d
175564,1578715200,2020-01-11 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.92,24.52,22.39,23.48,1018,,,86,3.3,95,,,,,100,804,Clouds,overcast clouds,04d
175565,1578718800,2020-01-11 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.64,26.77,25.52,28.0,1017,,,61,4.1,100,,,,,20,721,Haze,haze,50d
175566,1578722400,2020-01-11 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.64,28.2,26.88,28.09,1016,,,61,4.1,100,,,,,20,721,Haze,haze,50d
175567,1578726000,2020-01-11 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,28.09,28.84,27.64,28.69,1016,,,61,4.1,110,,,,,20,721,Haze,haze,50d
175568,1578729600,2020-01-11 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.15,28.99,29.74,30.82,1014,,,51,6.2,110,,,,,20,721,Haze,haze,50d
175569,1578733200,2020-01-11 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,30.5,29.13,30.0,31.32,1013,,,51,6.7,110,,,,,20,721,Haze,haze,50d
175570,1578736800,2020-01-11 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.88,27.91,29.7,30.0,1013,,,51,7.2,100,,,,,20,721,Haze,haze,50d
175571,1578740400,2020-01-11 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.67,28.31,29.19,30.0,1013,,,51,6.2,120,,,,,20,721,Haze,haze,50d
175572,1578744000,2020-01-11 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.37,29.42,29.0,29.67,1013,,,54,4.6,100,,,,,20,721,Haze,haze,50d
175573,1578747600,2020-01-11 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.65,29.82,29.0,30.25,1013,,,54,4.6,100,,,,,20,721,Haze,haze,50n
175574,1578751200,2020-01-11 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.89,28.77,27.69,28.19,1014,,,61,3.8,97,,,,,22,801,Clouds,few clouds,02n
175575,1578754800,2020-01-11 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.73,26.68,25.54,25.9,1015,,,70,3.81,99,,,,,16,801,Clouds,few clouds,02n
175576,1578758400,2020-01-11 16:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.4,26.8,25.2,25.47,1016,,,74,3.57,100,,,,,23,801,Clouds,few clouds,02n
175577,1578762000,2020-01-11 17:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,24.15,26.04,23.88,24.31,1016,,,83,3.33,99,,,,,17,801,Clouds,few clouds,02n
175578,1578765600,2020-01-11 18:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.83,25.71,23.38,24.15,1016,,,83,3.13,98,,,,,26,802,Clouds,scattered clouds,03n
175579,1578769200,2020-01-11 19:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,23.4,25.28,23.08,23.59,1016,,,83,2.83,99,,,,,34,802,Clouds,scattered clouds,03n
175580,1578772800,2020-01-11 20:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.06,24.2,21.71,22.24,1015,,,90,2.46,99,,,,,33,802,Clouds,scattered clouds,03n
175581,1578776400,2020-01-11 21:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.75,24.11,21.35,21.94,1014,,,90,1.93,101,,,,,20,801,Clouds,few clouds,02n
175582,1578780000,2020-01-11 22:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.71,22.86,20.27,20.9,1014,,,92,1.78,96,,,,,8,800,Clear,sky is clear,01n
175583,1578783600,2020-01-11 23:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.15,22.31,19.86,20.25,1014,,,93,1.52,88,,,,,12,801,Clouds,few clouds,02n
175584,1578787200,2020-01-12 00:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.04,23.67,20.84,21.18,1014,,,91,1.2,86,,,,,26,802,Clouds,scattered clouds,03n
175585,1578790800,2020-01-12 01:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,20.93,23.76,20.57,21.23,1015,,,91,0.84,79,,,,,40,802,Clouds,scattered clouds,03n
175586,1578794400,2020-01-12 02:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,21.58,24.8,21.34,21.93,1016,,,93,0.96,62,,,,,93,804,Clouds,overcast clouds,04d
175587,1578798000,2020-01-12 03:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.21,24.77,21.73,22.7,1016,,,91,2.09,75,,,,,69,803,Clouds,broken clouds,04d
175588,1578801600,2020-01-12 04:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,22.59,24.85,21.94,23.23,1017,,,89,2.52,70,,,,,64,803,Clouds,broken clouds,04d
175589,1578805200,2020-01-12 05:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,26.32,27.79,25.4,27.0,1016,,,74,4.1,80,,,,,75,721,Haze,haze,50d
175590,1578808800,2020-01-12 06:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.46,29.51,27.0,27.94,1016,,,74,4.1,80,,,,,75,721,Haze,haze,50d
175591,1578812400,2020-01-12 07:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.44,29.83,27.0,27.88,1014,,,74,3.6,80,,,,,75,721,Haze,haze,50d
175592,1578816000,2020-01-12 08:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.38,31.56,29.0,29.69,1013,,,62,3.1,110,,,,,40,721,Haze,haze,50d
175593,1578819600,2020-01-12 09:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.85,30.94,29.52,30.09,1011,,,55,3.6,130,,,,,40,721,Haze,haze,50d
175594,1578823200,2020-01-12 10:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.43,29.99,28.85,30.0,1011,,,55,4.1,120,,,,,20,721,Haze,haze,50d
175595,1578826800,2020-01-12 11:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.36,29.35,28.85,30.0,1011,,,51,4.1,100,,,,,20,721,Haze,haze,50d
175596,1578830400,2020-01-12 12:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.07,29.34,28.86,29.26,1012,,,54,4.1,100,,,,,20,721,Haze,haze,50d
175597,1578834000,2020-01-12 13:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,29.46,29.9,29.0,30.12,1012,,,54,4.1,100,,,,,20,721,Haze,haze,50n
175598,1578837600,2020-01-12 14:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,27.76,29.13,27.41,28.3,1013,,,60,2.84,106,,,,,29,802,Clouds,scattered clouds,03n
175599,1578841200,2020-01-12 15:00:00 +0000 UTC,19800,Gandikota,14.814927,78.286287,25.74,26.75,25.31,26.29,1014,,,65,2.96,110,,,,,5,800,Clear,sky is clear,01n
